OBJECTID,ALC_Score,BLOS_SCORE,DEST_SCORE,INTER_SCORE,JOBS_SCORE,POP_SCORE,TRANSIT_SCORE,BIKE_SCORE
195389,23.6,0,13.6,7,0,1,0,2
195390,24.6,0,13.6,8,0,1,0,2
195391,24.4,0,12.4,9,0,1,0,2
195392,25.4,0,12.4,10,0,1,0,2
195393,31.2,0,17.2,11,0,1,0,2
195394,22.6,3,9.6,5,0,1,0,4
195395,16,3,0,8,0,1,0,4
195396,23,2.4,9.6,9,0,1,0,1
195397,23.9,2.4,8,10,0.5,1,0,2
195398,13.5,3,0,7,0.5,1,0,2
195399,13.9,3,0.4,7,0.5,1,0,2
195400,20.5,3,0,9,0,1,1.5,6
195401,26.5,3,0,15,0,1,1.5,6
195402,38.5,3,8,18,0.5,1.5,1.5,6
195403,37.5,3,8,17,0.5,1.5,1.5,6
195404,36.5,3,8,16,0.5,1.5,1.5,6
195405,14,3,0,3,0.5,1,1.5,5
195406,13,0,8,3,0,1,0,1
195407,13,0,8,3,0,1,0,1
195408,14,3,0,6,0,1,0,4
195409,19.6,3,1.6,5,0,1,0,9
195410,10,3,0,5,0,1,0,1
195411,3.5,0,0,2,0,0.5,0,1
195412,41.6,0,25.6,14,0,1,0,1
195413,17,0,0,15,0,1,0,1
195414,43.2,0,25.2,16,0,1,0,1
195415,29.1,0,13.6,12,0,1.5,0,2
195416,25.2,0,13.2,9,0,1,0,2
195417,26.4,0,12.4,11,0,1,0,2
195418,16,0,0,13,0,1,0,2
195419,18.5,0,8,7,0,0.5,0,3
195420,14,3,0,6,0,1,0,4
195421,23.5,3,8,7,0.5,1,0,4
195422,15.6,3,1.6,5,1.5,0.5,0,4
195423,15.6,2.4,3.2,5,1.5,0.5,0,3
195424,11.4,2.4,0,2,1.5,0.5,2,3
195425,15.9,3,2.4,7,0.5,1,0,2
195426,19.5,3,0,8,0,1,1.5,6
195427,21.5,3,0,10,0,1,1.5,6
195428,22.5,3,0,11,0,1,1.5,6
195429,23.5,3,0,12,0,1,1.5,6
195430,24.5,3,0,13,0,1,1.5,6
195431,25.5,3,0,14,0,1,1.5,6
195432,27.5,3,0,16,0,1,1.5,6
195433,20.1,2.4,11.2,3,0,0.5,0,3
195434,12.5,0,4,7,0,0.5,0,1
195435,18,0,0,16,0,1,0,1
195436,30.2,0,11.2,17,0,1,0,1
195437,39.8,0,20.8,17,0,1,0,1
195438,28.2,0,9.2,17,0,1,0,1
195439,28.6,0,9.6,17,0,1,0,1
195440,29.4,0,10.4,17,0,1,0,1
195441,31.4,0,12.4,17,0,1,0,1
195442,33,0,12,17,0,1,0,3
195443,32,0,12,16,0,1,0,3
195444,31,0,12,15,0,1,0,3
195445,30.1,0,13.6,13,0,1.5,0,2
195446,23.2,0,13.2,7,0,1,0,2
195447,19,0,8,7,0,1,0,3
195448,12.4,2.4,0,8,0,1,0,1
195449,22,2.4,1.6,12,1,1.5,1.5,2
195450,13,2.4,1.6,4,1.5,0.5,0,3
195451,12.7,1.2,0,2,0.5,1,2,6
195452,17.3,1.8,0,7,0.5,1,0,7
195453,19.7,1.8,2.4,7,0.5,1,0,7
195454,33.5,3,8,10,2,1,1.5,8
195455,25.5,3,0,10,1.5,1.5,1.5,8
195456,25.5,3,0,10,2,1,1.5,8
195457,37.5,3,8,18,0,1,1.5,6
195458,18,3,0,5,0,1,0,9
195459,34.5,0,20,12,0,1.5,0,1
195460,35.5,0,20,13,0,1.5,0,1
195461,24.2,0,13.2,8,0,1,0,2
195462,28.6,0,13.6,12,0,1,0,2
195463,15.2,0,1.2,10,0,1,0,2
195464,18.4,3,2.4,8,0,1,0,4
195465,22,3,8,4,0.5,1,1.5,4
195466,21,2.4,1.6,12,0.5,1,1.5,2
195467,19.4,2.4,0,12,0.5,1,1.5,2
195468,27.4,2.4,8,12,0.5,1,1.5,2
195469,25.9,2.4,8,12,0.5,1,0,2
195470,14,2.4,1.6,5,1.5,0.5,0,3
195471,14,2.4,1.6,3,1.5,0.5,2,3
195472,28.5,3,0,17,0,1,1.5,6
195473,6,0,0,4,0,1,0,1
195474,16.4,0,10.4,4,0,1,0,1
195475,11,2.4,1.6,3,0,1,0,3
195476,19.6,2.4,11.2,4,0,1,0,1
195477,18.6,2.4,11.2,3,0,1,0,1
195478,9,3,0,4,0,1,0,1
195479,14,0,4,8,0,1,0,1
195480,24.4,0,10.4,11,0,1,0,2
195481,27,0,14,10,0,1,0,2
195482,5.5,0,0,2,0,0.5,0,3
195483,14.8,2.4,2.4,8,0,1,0,1
195484,21.4,2.4,8,9,0,1,0,1
195485,23,2.4,9.6,9,0,1,0,1
195486,17.4,2.4,0,9,1,1.5,1.5,2
195487,12.9,2.4,0,7,0.5,1,0,2
195488,15.4,3,0.4,9,0,1,0,2
195489,8.4,2.4,0,4,0,1,0,1
195490,7.8,0,2.8,3,0,1,0,1
195491,38.6,0,25.6,10,0,1,0,2
195492,40.2,0,21.2,17,0,1,0,1
195493,26.1,3,9.6,8,0.5,1,0,4
195494,13,3,0,3,0.5,1,1.5,4
195495,14,3,0,4,0.5,1,1.5,4
195496,15,3,0,5,0.5,1,1.5,4
195497,29.5,3,0,18,0,1,1.5,6
195498,14,0,8,4,0,1,0,1
195499,8.4,0,2.4,4,0,1,0,1
195500,17,0,8,6,0,1,0,2
195501,22.4,0,10.4,9,0,1,0,2
195502,33,0,14,17,0,1,0,1
195503,33.4,0,12.4,17,0,1,0,3
195504,21.6,0,11.6,7,0,1,0,2
195505,22.2,0,9.2,10,0,1,0,2
195506,21.2,0,9.2,9,0,1,0,2
195507,21,3,8,3,0.5,1,1.5,4
195508,13,2.4,1.6,2,1.5,0.5,2,3
195509,23.4,2.4,0,8,2.5,1,1.5,8
195510,39.5,3,8,19,0.5,1.5,1.5,6
195511,31,3,8,11,0.5,1,1.5,6
195512,6,0,0,4,0,1,0,1
195513,17.2,3,3.2,6,0,1,0,4
195514,22.9,0,10.4,10,0,0.5,0,2
195515,39.1,0,25.6,11,0,1.5,0,1
195516,42.6,0,23.6,17,0,1,0,1
195517,23.2,0,11.2,9,0,1,0,2
195518,26.8,0,10.8,13,0,1,0,2
195519,16,0,0,13,0,1,0,2
195520,17.6,3,1.6,8,0,1,0,4
195521,20,3,8,2,0.5,1,1.5,4
195522,12,3,0,2,0.5,1,1.5,4
195523,11,2.4,1.6,2,1.5,0.5,0,3
195524,16.2,2.4,4.8,2,1.5,0.5,2,3
195525,16.299,2.4,2.4,6,0.5,1,0,4
195526,21.9,2.4,8,6,0.5,1,0,4
195527,16,3,0,10,0,1,0,2
195528,17.2,3,3.2,8,0,1,0,2
195529,27.5,3,0,15,0.5,1.5,1.5,6
195530,6,0,0,4,0,1,0,1
195531,9.4,2.4,0,3,0,1,0,3
195532,18.6,2.4,11.2,3,0,1,0,1
195533,22,2.4,13.6,4,0,1,0,1
195534,11.6,2.4,3.2,4,0,1,0,1
195535,2,0,0,0,0,1,0,1
195536,20,0,8,9,0,1,0,2
195537,41.1,0,25.6,13,0,1.5,0,1
195538,42.1,0,25.6,14,0,1.5,0,1
195539,43.1,0,25.6,15,0,1.5,0,1
195540,42.6,0,25.6,15,0,1,0,1
195541,43.6,0,25.6,16,0,1,0,1
195542,44.6,0,25.6,17,0,1,0,1
195543,44.2,0,25.2,17,0,1,0,1
195544,45.2,0,25.2,18,0,1,0,1
195545,43,0,24,17,0,1,0,1
195546,41.8,0,22.8,17,0,1,0,1
195547,33.4,0,14.4,17,0,1,0,1
195548,32.5,0,14,17,0,0.5,0,1
195549,31.5,0,14,14,0,1.5,0,2
195550,30.5,0,14,13,0,1.5,0,2
195551,29.5,0,14,12,0,1.5,0,2
195552,28.5,0,14,11,0,1.5,0,2
195553,23.6,0,11.6,9,0,1,0,2
195554,22.6,0,11.6,8,0,1,0,2
195555,30.2,0,15.2,12,0,1,0,2
195556,15,0,0,12,0,1,0,2
195557,15,0,0,12,0,1,0,2
195558,14,2.4,1.6,8,0,1,0,1
195559,23,2.4,9.6,9,0,1,0,1
195560,27.1,3,9.6,9,0.5,1,0,4
195561,22.5,3,8,6,0.5,1,0,4
195562,20,2.4,1.6,10,1,1.5,1.5,2
195563,19,3,4,6,1.5,0.5,0,4
195564,12,2.4,1.6,3,1.5,0.5,0,3
195565,14.9,3,2.4,6,0.5,1,0,2
195566,15.6,3,1.6,8,0,1,0,2
195567,30.5,3,0,19,0,1,1.5,6
195568,28.5,3,0,16,0.5,1.5,1.5,6
195569,18.4,2.4,0,3,0.5,1,1.5,10
195570,6,0,0,4,0,1,0,1
195571,10,2.4,1.6,2,0,1,0,3
195572,8.4,2.4,0,2,0,1,0,3
195573,8,2.4,1.6,2,0,1,0,1
195574,27.6,3,9.6,5,0,1,0,9
195575,8,3,0,3,0,1,0,1
195576,18,0,8,7,0,1,0,2
195577,18,0,0,7,0,1,0,2
195578,24.1,0,11.6,10,0,0.5,0,2
195579,20,0,8,9,0,1,0,2
195580,40.1,0,25.6,12,0,1.5,0,1
195581,25.4,0,12.4,10,0,1,0,2
195582,15,2.4,1.6,9,0,1,0,1
195583,13.4,2.4,0,9,0,1,0,1
195584,21.4,2.4,8,9,0,1,0,1
195585,22.2,2.4,8.8,9,0,1,0,1
195586,22.4,2.4,8,10,0,1,0,1
195587,21.5,3,8,5,0.5,1,0,4
195588,25.4,2.4,8,9,1,1.5,1.5,2
195589,14.2,2.4,4.8,2,1.5,0.5,0,3
195590,16.7,1.2,6,2,0.5,1,0,6
195591,17.8,1.8,6,2,0.5,0.5,0,7
195592,23.5,2.4,9.6,6,0.5,1,0,4
195593,27,2.4,9.6,6,0,1,0,8
195594,27.5,3,8,8,0,1,1.5,6
195595,16.2,3,3.2,5,0,1,0,4
195596,14.6,3,1.6,5,0,1,0,4
195597,27,3,8,6,0,1,0,9
195598,13,0,4,7,0,1,0,1
195599,21.4,0,10.4,8,0,1,0,2
195600,21,0,8,10,0,1,0,2
195601,32,0,14,14,0,1,0,3
195602,23.2,0,11.2,9,0,1,0,2
195603,22.2,0,11.2,8,0,1,0,2
195604,24,2.4,9.6,10,0,1,0,1
195605,24.6,2.4,11.2,9,0,1,0,1
195606,18.4,2.4,0,11,0.5,1,1.5,2
195607,17.6,1.8,4.8,2,1.5,0.5,2,5
195608,14.1,3,1.6,6,0.5,1,0,2
195609,13.9,2.4,0,6,0.5,1,0,4
195610,15.6,3,1.6,8,0,1,0,2
195611,14,0,8,4,0,1,0,1
195612,13,0,0,10,0,1,0,2
195613,44.3,0,22.8,18,0,0.5,0,3
195614,25.8,0,10.8,12,0,1,0,2
195615,18,0,8,7,0,1,0,2
195616,18,0,8,6,0,1,0,3
195617,8.5,0,0,5,0,0.5,0,3
195618,15.6,3,1.6,4,0.5,1,1.5,4
195619,19.4,2.4,0,11,1,1.5,1.5,2
195620,21,2.4,1.6,11,1,1.5,1.5,2
195621,20,2.4,1.6,11,0.5,1,1.5,2
195622,26.4,2.4,8,11,0.5,1,1.5,2
195623,18.4,3,2.4,7,1.5,0.5,0,4
195624,28,2.4,9.6,7,0,1,0,8
195625,28.5,3,8,9,0,1,1.5,6
195626,25,3,0,13,0.5,1,1.5,6
195627,22,0,8,11,0,1,0,2
195628,23.4,0,10.4,10,0,1,0,2
195629,46.1,0,25.6,17,0,0.5,0,3
195630,34.9,0,14.4,17,0,0.5,0,3
195631,35.4,0,14.4,17,0,1,0,3
195632,20.5,3,8,4,0.5,1,0,4
195633,14.9,2.4,0,7,0.5,1.5,1.5,2
195634,24.9,2.4,8,9,0.5,1.5,1.5,2
195635,18.4,2.4,0,11,0.5,1,1.5,2
195636,10.4,2.4,0,3,1.5,0.5,0,3
195637,18.9,2.4,0,6,0,1,1.5,8
195638,29,2.4,9.6,8,0,1,0,8
195639,29.5,3,8,10,0,1,1.5,6
195640,32,3,8,12,0.5,1,1.5,6
195641,16,3,0,5,0.5,1,1.5,5
195642,15.4,0,10.4,3,0,1,0,1
195643,22.6,3,9.6,5,0,1,0,4
195644,7,3,0,2,0,1,0,1
195645,14,0,0,11,0,1,0,2
195646,10.5,3,0,2,0.5,1,0,4
195647,16.6,3,1.6,5,0.5,1,1.5,4
195648,12.9,2.4,0,5,0.5,1.5,1.5,2
195649,13.9,2.4,0,6,0.5,1.5,1.5,2
195650,15.3,2.4,2.4,7,0.5,1,0,2
195651,12.5,3,0,6,0.5,1,0,2
195652,15.3,2.4,2.4,5,0.5,1,0,4
195653,21.9,2.4,8,6,0.5,1,0,4
195654,24.5,3,0,9,1.5,1.5,1.5,8
195655,24.5,3,0,9,2,1,1.5,8
195656,30.5,3,8,11,0,1,1.5,6
195657,31.5,3,8,12,0,1,1.5,6
195658,34.5,3,8,15,0,1,1.5,6
195659,35.5,3,8,16,0,1,1.5,6
195660,36.5,3,8,17,0,1,1.5,6
195661,34,3,8,14,0.5,1,1.5,6
195662,12.4,2.4,0,5,0,1,0,4
195663,11,2.4,1.6,5,0,1,0,1
195664,14.6,3,1.6,5,0,1,0,4
195665,12,3,0,4,0,1,0,4
195666,2.5,0,0,1,0,0.5,0,1
195667,39.6,0,25.6,11,0,1,0,2
195668,45.5,0,24,18,0,0.5,0,3
195669,31,0,14,14,0,1,0,2
195670,30,0,14,13,0,1,0,2
195671,29,0,14,12,0,1,0,2
195672,28,0,14,11,0,1,0,2
195673,24.2,0,11.2,10,0,1,0,2
195674,33.8,0,18.8,12,0,1,0,2
195675,25.5,3,8,9,0,1.5,0,4
195676,13.1,3,1.6,3,0.5,1,0,4
195677,16.9,2.4,0,11,0.5,1,0,2
195678,16.9,2.4,0,11,0.5,1,0,2
195679,14.5,2.4,1.6,5,0.5,1,0,4
195680,20.9,2.4,8,5,0.5,1,0,4
195681,15,3,0,9,0,1,0,2
195682,32.5,3,8,9,2,1,1.5,8
195683,32.5,3,8,13,0,1,1.5,6
195684,33.5,3,8,14,0,1,1.5,6
195685,37.5,3,8,18,0,1,1.5,6
195686,40.5,3,8,20,0.5,1.5,1.5,6
195687,7.4,2.4,0,3,0,1,0,1
195688,13.6,3,1.6,4,0,1,0,4
195689,9,3,0,2,0,1,0,3
195690,4.5,0,0,3,0,0.5,0,1
195691,47.2,0,25.2,18,0,1,0,3
195692,45.1,0,23.6,18,0,0.5,0,3
195693,23.8,0,10.8,10,0,1,0,2
195694,12.2,0,3.2,6,0,1,0,2
195695,19.1,3,1.6,9,0,1.5,0,4
195696,24.9,2.4,8,11,0.5,1,0,2
195697,17.2,1.8,6.4,2,1.5,0.5,0,5
195698,12.8,1.8,0,2,1.5,0.5,2,5
195699,14.9,3,2.4,6,0.5,1,0,2
195700,12.9,2.4,0,5,0.5,1,0,4
195701,14.4,3,0.4,8,0,1,0,2
195702,24.5,3,0,9,2,1,1.5,8
195703,22.4,2.4,0,7,2.5,1,1.5,8
195704,28.4,2.4,10,7,0,1,0,8
195705,13,0,8,3,0,1,0,1
195706,8.9,2.4,0,3,0,0.5,0,3
195707,14,3,0,6,0,1,0,4
195708,19,3,0,6,0,1,0,9
195709,6,0,0,4,0,1,0,1
195710,21,0,8,10,0,1,0,2
195711,24.6,0,11.6,10,0,1,0,2
195712,38.6,0,25.6,10,0,1,0,2
195713,45.6,0,23.6,18,0,1,0,3
195714,15,0,0,12,0,1,0,2
195715,17,0,8,6,0,1,0,2
195716,26.5,3,8,10,0,1.5,0,4
195717,28.1,3,9.6,10,0,1.5,0,4
195718,19.5,3,8,3,0.5,1,0,4
195719,11.5,3,0,3,0.5,1,0,4
195720,10.7,1.2,0,0,0.5,1,2,6
195721,16.299,1.8,0,6,0.5,1,0,7
195722,18.7,1.8,2.4,6,0.5,1,0,7
195723,18,3,2,10,0,1,0,2
195724,22.6,3,1.6,9,0,1,0,8
195725,26.5,3,0,15,0,1,1.5,6
195726,27.5,3,0,16,0,1,1.5,6
195727,28.5,3,0,17,0,1,1.5,6
195728,38.5,3,8,19,0,1,1.5,6
195729,5.7,1.2,0,3,0,0.5,0,1
195730,19.6,3,5.6,6,0,1,0,4
195731,5,0,0,3,0,1,0,1
195732,43.8,0,20.8,19,0,1,0,3
195733,42.8,0,20.8,18,0,1,0,3
195734,22.2,0,9.2,10,0,1,0,2
195735,16,0,8,5,0,1,0,2
195736,6,0,0,3,0,1,0,2
195737,8.3,1.8,0,1,0.5,1,0,4
195738,16.299,1.8,8,1,0.5,1,0,4
195739,17.3,1.8,8,2,0.5,1,0,4
195740,9.3,1.8,0,2,0.5,1,0,4
195741,10.3,1.8,0,3,0.5,1,0,4
195742,11.5,3,0,3,0.5,1,0,4
195743,15.9,2.4,0,8,0.5,1.5,1.5,2
195744,28,2.4,9.6,10,1,1.5,1.5,2
195745,20,3,4,7,1.5,0.5,0,4
195746,15.6,1.8,4.8,2,1.5,0.5,0,5
195747,10.8,1.8,0,0,1.5,0.5,2,5
195748,19.7,1.8,4.4,5,0.5,1,0,7
195749,16.6,3,1.6,9,0,1,0,2
195750,25.5,3,0,14,0,1,1.5,6
195751,29.5,3,0,18,0,1,1.5,6
195752,35.5,3,8,15,0.5,1.5,1.5,6
195753,26,3,0,14,0.5,1,1.5,6
195754,33,3,8,13,0.5,1,1.5,6
195755,18,3,4,6,0,1,0,4
195756,20,3,0,7,0,1,0,9
195757,5.5,0,0,4,0,0.5,0,1
195758,5,0,0,3,0,1,0,1
195759,4.5,0,0,3,0,0.5,0,1
195760,43.3,0,20.8,19,0,0.5,0,3
195761,19.6,0,5.6,11,0,1,0,2
195762,22,0,10,9,0,1,0,2
195763,21,0,10,8,0,1,0,2
195764,13,0,0,10,0,1,0,2
195765,32.8,0,18.8,11,0,1,0,2
195766,21,0,8,10,0,1,0,2
195767,11,0,0,8,0,1,0,2
195768,16.8,2.4,6.4,3,1.5,0.5,0,3
195769,16.7,1.2,6,2,0.5,1,0,6
195770,13.9,3,2.4,5,0.5,1,0,2
195771,20.5,3,8,6,0.5,1,0,2
195772,16.6,3,1.6,9,0,1,0,2
195773,14.4,2.4,0,3,0,1,0,8
195774,13.4,2.4,0,2,0,1,0,8
195775,19.4,2.4,0,4,0.5,1,1.5,10
195776,8.4,2.4,0,2,0,1,0,3
195777,35.9,0,14.4,18,0,0.5,0,3
195778,34,0,14,16,0,1,0,3
195779,33,0,14,15,0,1,0,3
195780,29.2,0,15.2,11,0,1,0,2
195781,6.5,0,0,3,0,0.5,0,3
195782,6.4,3,0.4,1,0,1,0,1
195783,11.5,3,0,3,0.5,1,0,4
195784,10.5,3,0,2,0.5,1,0,4
195785,18.5,3,8,2,0.5,1,0,4
195786,19.5,3,8,3,0.5,1,0,4
195787,20.5,3,8,4,0.5,1,0,4
195788,14.1,3,1.6,4,0.5,1,0,4
195789,15.1,3,1.6,5,0.5,1,0,4
195790,25.4,2.4,8,10,0.5,1,1.5,2
195791,23.9,2.4,8,10,0.5,1,0,2
195792,15.9,2.4,0,10,0.5,1,0,2
195793,14.9,2.4,0,9,0.5,1,0,2
195794,13.9,2.4,0,8,0.5,1,0,2
195795,17.9,2.4,4,8,0.5,1,0,2
195796,16.9,2.4,4,7,0.5,1,0,2
195797,11.4,2.4,0,4,1.5,0.5,0,3
195798,18.2,1.8,4.4,4,0.5,0.5,0,7
195799,13.1,3,1.6,5,0.5,1,0,2
195800,13.9,3,0.4,7,0.5,1,0,2
195801,17.6,3,1.6,10,0,1,0,2
195802,15.6,3,1.6,8,0,1,0,2
195803,19.4,2.4,0,8,0,1,0,8
195804,18.4,2.4,0,7,0,1,0,8
195805,30.5,3,0,19,0,1,1.5,6
195806,39.5,3,8,20,0,1,1.5,6
195807,19,3,4,7,0,1,0,4
195808,37.8,0,24.8,10,0,1,0,2
195809,41.1,0,19.6,18,0,0.5,0,3
195810,25.2,0,11.2,11,0,1,0,2
195811,22.8,0,10.8,9,0,1,0,2
195812,10,0,0,7,0,1,0,2
195813,28.7,3,11.2,9,0.5,1,0,4
195814,28.7,3,11.2,9,0,1.5,0,4
195815,18.4,2.4,0,10,1,1.5,1.5,2
195816,20,2.4,1.6,10,1,1.5,1.5,2
195817,19,2.4,1.6,10,0.5,1,1.5,2
195818,15.3,1.8,0,5,0.5,1,0,7
195819,13.1,3,1.6,5,0.5,1,0,2
195820,20.5,3,8,6,0.5,1,0,2
195821,15.4,2.4,0,4,0,1,0,8
195822,24.5,3,0,13,0,1,1.5,6
195823,2,0,0,0,0,1,0,1
195824,4.5,0,0,1,0,0.5,0,3
195825,35.6,0,23.6,9,0,1,0,2
195826,36.4,0,14.4,18,0,1,0,3
195827,31.8,0,18.8,10,0,1,0,2
195828,17.4,2.4,0,10,0.5,1,1.5,2
195829,15.9,2.4,0,10,0.5,1,0,2
195830,15.9,2.4,4,7,0,0.5,0,2
195831,16.1,1.8,0.8,5,0.5,1,0,7
195832,19.5,3,8,5,0.5,1,0,2
195833,12.5,3,0,6,0.5,1,0,2
195834,17.4,2.4,0,6,0,1,0,8
195835,31.5,3,0,20,0,1,1.5,6
195836,41.5,3,8,21,0.5,1.5,1.5,6
195837,37.5,3,8,17,0.5,1.5,1.5,6
195838,18,3,0,5,0.5,1,1.5,7
195839,21,2.4,13.6,3,0,1,0,1
195840,26,3,12,6,0,1,0,4
195841,28.6,3,9.6,6,0,1,0,9
195842,4,0,0,2,0,1,0,1
195843,25.6,0,11.6,11,0,1,0,2
195844,35.2,0,23.2,9,0,1,0,2
195845,39.6,0,25.6,10,0,1,0,3
195846,43.3,0,20.8,19,0,0.5,0,3
195847,42.3,0,20.8,18,0,0.5,0,3
195848,42.7,0,21.2,18,0,0.5,0,3
195849,41.5,0,20,18,0,0.5,0,3
195850,44.3,0,22.8,18,0,0.5,0,3
195851,43.9,0,22.4,18,0,0.5,0,3
195852,30.2,0,17.2,10,0,1,0,2
195853,14,0,0,11,0,1,0,2
195854,5.4,0,0.4,1,0,1,0,3
195855,4.4,0,0.4,1,0,1,0,2
195856,18.5,3,0,10,0,1.5,0,4
195857,17.4,2.4,4,6,1.5,0.5,0,3
195858,13.8,1.8,0,4,0.5,0.5,0,7
195859,16.6,1.8,2.8,4,0.5,0.5,0,7
195860,18.7,1.8,4.4,4,0.5,1,0,7
195861,16,3,2,8,0,1,0,2
195862,22.6,2.4,3.2,8,0,1,0,8
195863,16.4,2.4,0,5,0,1,0,8
195864,34.5,3,8,15,0,1,1.5,6
195865,35.5,3,8,16,0,1,1.5,6
195866,36.5,3,8,17,0,1,1.5,6
195867,37.5,3,8,18,0,1,1.5,6
195868,38.5,3,8,19,0,1,1.5,6
195869,35,3,8,15,0.5,1,1.5,6
195870,7.4,0,2.4,3,0,1,0,1
195871,6,3,0,1,0,1,0,1
195872,11,0,0,8,0,1,0,2
195873,14,0,0,11,0,1,0,2
195874,12,0,0,9,0,1,0,2
195875,24.2,0,11.2,10,0,1,0,2
195876,23.2,0,11.2,9,0,1,0,2
195877,21.2,0,9.2,9,0,1,0,2
195878,28,0,14,11,0,1,0,2
195879,6,0,0,4,0,1,0,1
195880,6,0,0,3,0,1,0,2
195881,12.8,1.8,0,6,0,1,0,4
195882,14.6,3,1.6,5,0,1,0,4
195883,18.5,3,0,10,0,1.5,0,4
195884,19.5,3,0,11,0,1.5,0,4
195885,16.9,2.4,0,9,0.5,1.5,1.5,2
195886,15.1,1.8,0.8,4,0.5,1,0,7
195887,17,3,2,9,0,1,0,2
195888,40.5,3,8,21,0,1,1.5,6
195889,27,3,0,15,0.5,1,1.5,6
195890,34,3,8,14,0.5,1,1.5,6
195891,15.4,2.4,8,3,0,1,0,1
195892,18.8,3,4.8,6,0,1,0,4
195893,33.6,0,21.6,9,0,1,0,2
195894,38.8,0,24.8,10,0,1,0,3
195895,33.8,0,18.8,11,0,1,0,3
195896,48.1,0,25.6,18,0,1.5,0,3
195897,47.7,0,25.2,18,0,1.5,0,3
195898,34.4,0,12.4,18,0,1,0,3
195899,18.2,0,3.2,12,0,1,0,2
195900,14,0,0,11,0,1,0,2
195901,7.5,0,0,4,0,0.5,0,3
195902,5,0,0,3,0,1,0,1
195903,16.6,3,1.6,7,0,1,0,4
195904,18.1,3,1.6,8,0,1.5,0,4
195905,14.6,3,1.6,5,0,1,0,4
195906,15.4,2.4,0,9,0.5,1.5,0,2
195907,17.1,1.8,2.8,4,0.5,1,0,7
195908,24.5,3,0,9,2,1,1.5,8
195909,39.5,3,8,20,0,1,1.5,6
195910,15,3,0,4,0.5,1,1.5,5
195911,19.6,3,5.6,6,0,1,0,4
195912,11,0,0,9,0,1,0,1
195913,37.6,0,23.6,10,0,1,0,3
195914,29.4,0,14.4,11,0,1,0,3
195915,45.1,0,25.6,16,0,0.5,0,3
195916,46.1,0,25.6,17,0,0.5,0,3
195917,29.2,0,7.2,18,0,1,0,3
195918,22.6,0,7.6,12,0,1,0,2
195919,29.2,0,17.2,9,0,1,0,2
195920,27.4,0,14.4,10,0,1,0,2
195921,14.1,3,1.6,4,0.5,1,0,4
195922,13.6,3,1.6,4,0,1,0,4
195923,15.6,3,1.6,6,0,1,0,4
195924,25.5,3,8,9,0,1.5,0,4
195925,18,3,8,2,0,1,0,4
195926,14.4,2.4,0,8,0.5,1.5,0,2
195927,12.4,2.4,0,5,1.5,0.5,0,3
195928,17.8,2.4,6.4,4,1.5,0.5,0,3
195929,18.2,1.8,6.4,3,1.5,0.5,0,5
195930,12.8,1.8,0,3,0.5,0.5,0,7
195931,13.6,1.8,0.8,3,0.5,0.5,0,7
195932,14.6,1.8,0.8,4,0.5,0.5,0,7
195933,17.7,1.8,2.4,5,0.5,1,0,7
195934,11.5,3,0,5,0.5,1,0,2
195935,11.5,3,0,4,0.5,1,0,2
195936,21,3,0,9,0,1,0,8
195937,32.5,3,0,21,0,1,1.5,6
195938,28,3,8,7,0,1,0,9
195939,4.1,0,1.6,1,0,0.5,0,1
195940,10,0,0,7,0,1,0,2
195941,30.8,0,18.8,9,0,1,0,2
195942,34,0,20,10,0,1,0,3
195943,28.4,0,14.4,10,0,1,0,3
195944,44.1,0,25.6,15,0,0.5,0,3
195945,44.8,0,22.8,18,0,1,0,3
195946,46,0,24,18,0,1,0,3
195947,34.6,0,15.6,15,0,1,0,3
195948,9,0,0,6,0,1,0,2
195949,15.8,1.8,8,1,0,1,0,4
195950,19,3,8,3,0,1,0,4
195951,20,3,8,4,0,1,0,4
195952,10.7,1.2,0,2,0.5,1,0,6
195953,11.8,1.8,0,2,0.5,0.5,0,7
195954,17.7,1.8,2.4,5,0.5,1,0,7
195955,13.9,3,2.4,5,0.5,1,0,2
195956,23,3,0,9,2,1,0,8
195957,23.5,3,0,8,2,1,1.5,8
195958,17.4,2.4,0,6,0,1,0,8
195959,23.6,3,9.6,6,0,1,0,4
195960,20,3,0,7,0,1,0,9
195961,21,3,0,8,0,1,0,9
195962,7.5,3,0,1,0,0.5,0,3
195963,26.4,0,14.4,9,0,1,0,2
195964,43.1,0,25.6,14,0,0.5,0,3
195965,33.2,0,11.2,18,0,1,0,3
195966,29.2,0,7.2,18,0,1,0,3
195967,19.2,0,3.2,13,0,1,0,2
195968,21.6,0,7.6,11,0,1,0,2
195969,20.8,0,8.8,9,0,1,0,2
195970,23.8,0,10.8,10,0,1,0,2
195971,17.2,2.4,2.8,8,0.5,1.5,0,2
195972,25.9,2.4,8,10,0.5,1.5,1.5,2
195973,26.4,2.4,8,10,1,1.5,1.5,2
195974,15.7,1.2,6,1,0.5,1,0,6
195975,16.7,1.8,2.4,4,0.5,1,0,7
195976,16.9,1.8,1.6,5,0.5,1,0,7
195977,13,3,0,7,0,1,0,2
195978,42.5,3,8,22,0.5,1.5,1.5,6
195979,27.8,3,12.8,7,0,1,0,4
195980,22,3,0,9,0,1,0,9
195981,29.2,0,17.2,9,0,1,0,2
195982,35.6,0,21.6,10,0,1,0,3
195983,37,0,22,11,0,1,0,3
195984,41.1,0,25.6,12,0,0.5,0,3
